loan_id,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,addr_state,dti,delinq_2yrs,fico_range_low,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_rec_prncp,total_rec_int,last_pymnt_amnt,mort_acc,pub_rec_bankruptcies,fico_range_high,loan_status
LC114011,36557,60,10.6,222.25,B,B5,Teacher,10+ years,MORTGAGE,225092,Not Verified,2019-11-30,medical,TX,2.99,0,795,0,19.0,32,0,2404,37.0,9,16781.03,25427.46,10900.51,1708.26,0,0,799,Fully Paid
LC114012,10919,36,12.19,774.83,C,C5,Director,4 years,OWN,59493,Not Verified,2023-09-30,moving,NC,11.8,1,720,0,20.0,31,0,18910,29.2,35,24860.37,15613.88,8253.39,62.58,1,0,724,Fully Paid
LC114013,31128,36,9.7,1132.96,G,F3,Driver,2 years,OWN,56851,Verified,2023-04-30,debt_consolidation,TX,16.02,0,835,1,10.0,10,0,47925,44.7,66,44013.96,27130.82,12615.63,970.13,0,0,839,Fully Paid
LC114014,11353,36,10.05,576.5,B,E5,Engineer,< 1 year,MORTGAGE,40845,Verified,2020-04-30,debt_consolidation,OH,2.34,1,840,1,56.0,8,2,2712,73.2,69,46754.46,1556.51,10858.16,628.79,2,0,844,Fully Paid
LC114015,9140,36,10.49,1038.74,C,C1,Director,< 1 year,MORTGAGE,41676,Source Verified,2020-04-30,debt_consolidation,VA,9.05,0,730,1,,19,0,5063,94.3,51,37941.36,11600.6,2630.32,328.0,2,0,734,Fully Paid
LC114016,37826,36,5.87,1261.85,B,C2,Other,2 years,MORTGAGE,33187,Verified,2023-08-31,credit_card,VA,26.38,0,685,1,62.0,7,0,1566,71.5,65,46885.12,14321.18,6693.57,905.02,1,0,689,Fully Paid
LC114017,1752,36,21.97,388.46,C,C1,Driver,2 years,OTHER,63746,Source Verified,2019-10-31,debt_consolidation,TX,17.01,3,695,0,,34,0,35250,26.4,53,45988.7,2253.18,964.61,1739.98,3,2,699,Charged Off
LC114018,38650,36,14.69,360.8,A,F5,Other,1 year,MORTGAGE,63677,Source Verified,2022-05-31,credit_card,AZ,24.33,4,830,0,35.0,16,0,17729,46.1,62,18026.98,20983.08,11345.34,1700.42,0,0,834,Fully Paid
LC114019,6821,36,6.02,524.14,D,G2,Analyst,2 years,MORTGAGE,43197,Not Verified,2020-02-29,credit_card,WA,25.68,0,790,2,,26,1,76286,40.4,47,36028.8,21868.35,3937.0,134.25,0,0,794,Fully Paid
LC114020,32958,60,14.01,603.26,C,B5,Manager,4 years,RENT,36589,Source Verified,2020-02-29,debt_consolidation,IL,16.66,0,760,5,,6,0,12089,20.1,66,30446.13,11002.64,2710.77,918.26,1,0,764,Fully Paid
LC114021,11760,36,26.32,182.13,B,F2,Analyst,10+ years,RENT,69009,Source Verified,2021-08-31,small_business,NY,36.47,1,685,0,83.0,33,0,3884,72.4,32,37284.52,21572.99,1387.79,934.83,5,0,689,Fully Paid
LC114022,14677,36,17.26,346.87,C,F4,Driver,4 years,OWN,78591,Not Verified,2022-08-31,debt_consolidation,IL,10.96,2,730,5,8.0,18,0,10910,61.1,14,13161.47,2513.94,2747.47,337.52,0,0,734,Fully Paid
LC114023,9453,60,28.2,1226.32,E,C5,Nurse,10+ years,MORTGAGE,20150,Source Verified,2018-08-31,credit_card,PA,26.25,0,695,2,,28,0,1826,49.3,67,44605.27,26166.17,10227.91,994.44,0,0,699,Fully Paid
LC114024,23835,60,17.92,806.23,A,C4,Technician,10+ years,RENT,67279,Not Verified,2019-01-31,medical,VA,3.61,0,720,0,,6,0,24250,75.9,66,20059.56,21089.05,828.83,1141.59,0,0,724,Fully Paid
LC114025,14575,36,27.64,396.91,F,E1,Driver,< 1 year,RENT,50440,Source Verified,2021-04-30,car,OTHER,9.91,0,805,0,51.0,5,0,24361,57.9,62,46974.2,13125.84,13307.54,699.34,1,0,809,Fully Paid
LC114026,26638,60,10.14,1322.72,C,F1,Driver,n/a,MORTGAGE,114608,Not Verified,2018-08-31,medical,NY,2.76,0,720,0,,12,0,57492,100.0,38,42070.17,10246.54,11870.42,1589.73,1,1,724,Fully Paid
LC114027,1610,36,12.17,1090.81,E,C1,Manager,2 years,MORTGAGE,117054,Verified,2022-01-31,major_purchase,IL,9.52,0,820,2,25.0,29,0,25400,45.1,26,8066.44,20315.72,2470.4,256.4,0,0,824,Fully Paid
LC114028,3510,36,21.6,526.53,E,C5,Director,4 years,MORTGAGE,47969,Source Verified,2019-08-31,debt_consolidation,GA,20.73,3,710,0,7.0,7,0,31520,38.1,35,31763.44,1194.66,5033.74,768.59,0,0,714,Charged Off
LC114029,4886,36,28.2,1078.66,A,B3,Sales,3 years,RENT,25212,Source Verified,2023-05-31,credit_card,NC,24.78,3,730,0,59.0,4,0,2817,43.9,26,43759.65,30572.3,7016.66,734.63,3,0,734,Fully Paid
LC114030,17340,60,24.48,846.59,D,B4,Technician,n/a,OWN,81294,Verified,2020-03-31,debt_consolidation,VA,9.97,0,695,3,31.0,20,0,11591,4.1,58,39683.97,14652.15,7806.33,1225.67,3,1,699,Fully Paid
LC114031,32777,36,18.24,966.83,D,G4,Manager,1 year,MORTGAGE,49481,Not Verified,2021-07-31,debt_consolidation,OH,43.21,0,710,0,1.0,14,0,1552,12.3,76,42936.51,35454.08,14995.06,1394.56,0,0,714,Fully Paid
LC114032,35638,36,7.46,470.39,A,B4,Other,9 years,OTHER,24033,Not Verified,2023-11-30,debt_consolidation,WA,36.72,0,670,1,,25,0,2038,38.9,54,35586.58,21930.63,6480.37,1606.71,0,0,674,Fully Paid
LC114033,10547,36,13.88,317.01,F,D5,Driver,10+ years,RENT,24758,Verified,2022-07-31,credit_card,NC,32.36,0,710,0,,8,0,18037,35.4,46,44423.26,10162.01,11884.08,1535.58,2,0,714,Fully Paid
LC114034,23400,36,7.49,377.41,C,C4,Driver,4 years,MORTGAGE,57097,Source Verified,2021-11-30,debt_consolidation,IL,35.67,3,825,0,55.0,6,0,1063,69.5,58,6527.4,17139.08,8034.91,1601.36,2,0,829,Fully Paid
LC114035,30966,36,12.66,144.72,B,A4,Director,2 years,RENT,56505,Not Verified,2022-09-30,debt_consolidation,NJ,39.55,1,795,1,33.0,4,0,26418,71.8,38,29979.99,30811.33,4258.02,942.43,1,0,799,Fully Paid
LC114036,12264,36,11.45,675.32,B,B4,Sales,4 years,OWN,52020,Not Verified,2023-11-30,credit_card,MA,15.46,0,840,0,7.0,13,0,1922,16.6,60,14500.94,2709.51,11415.26,953.44,6,0,844,Fully Paid
LC114037,16951,36,14.44,586.54,C,A5,Engineer,n/a,MORTGAGE,172383,Verified,2021-03-31,debt_consolidation,AZ,18.87,0,670,2,,13,0,9009,52.2,76,6292.37,2348.18,12915.49,1113.48,0,0,674,Fully Paid
LC114038,21434,36,24.76,33.48,A,G5,Sales,< 1 year,RENT,59341,Source Verified,2018-09-30,major_purchase,NY,34.88,0,770,2,,9,0,7566,58.7,17,42691.42,14483.16,9248.1,482.1,1,0,774,Charged Off
LC114039,6260,36,8.96,1203.22,B,B3,Teacher,10+ years,RENT,37413,Source Verified,2023-09-30,home_improvement,VA,31.66,0,770,2,,23,0,13660,100.0,4,566.82,15263.8,10633.94,161.24,1,0,774,Fully Paid
LC114040,2013,60,12.54,964.16,F,D4,Other,n/a,RENT,53849,Not Verified,2023-02-28,moving,MI,12.38,5,785,5,24.0,12,0,7576,77.8,62,15373.55,24898.26,2190.71,1328.87,1,0,789,Fully Paid
LC114041,6959,36,11.51,642.04,D,C3,Driver,10+ years,RENT,100626,Source Verified,2020-11-30,credit_card,TX,25.15,2,690,0,,4,0,10324,97.1,29,33251.96,22093.91,1199.92,1094.05,2,0,694,Charged Off
LC114042,25447,36,12.31,1354.82,C,D4,Sales,6 years,RENT,45779,Not Verified,2023-09-30,other,AZ,5.28,0,775,0,57.0,7,0,1406,98.9,61,31864.73,34612.89,8578.62,1891.8,3,0,779,Fully Paid
LC114043,3871,60,13.79,1318.54,B,B4,Teacher,4 years,MORTGAGE,43594,Not Verified,2018-12-31,vacation,CA,10.76,1,825,2,,10,0,11729,82.9,60,1959.8,25589.76,1136.81,1606.14,3,0,829,Fully Paid
LC114044,8398,36,11.12,160.28,B,A1,Manager,10+ years,MORTGAGE,40177,Not Verified,2022-09-30,credit_card,AZ,22.19,2,690,1,3.0,17,0,11251,29.2,62,32970.53,39081.02,2888.81,721.82,0,1,694,Fully Paid
LC114045,14176,36,27.18,872.74,C,D1,Analyst,8 years,RENT,181629,Not Verified,2022-02-28,debt_consolidation,OH,18.32,0,825,1,,13,0,10713,45.2,48,45036.32,2157.77,13507.33,1358.49,3,0,829,Fully Paid
LC114046,4036,36,15.16,1149.32,D,D3,Manager,6 years,OTHER,150150,Verified,2021-10-31,credit_card,AZ,31.68,0,775,1,73.0,9,0,17343,76.1,34,23485.23,37995.18,7816.99,782.49,2,0,779,Fully Paid
LC114047,8476,36,8.12,266.94,A,A5,Driver,10+ years,OWN,67750,Verified,2018-11-30,credit_card,WA,22.03,1,665,0,,6,0,8127,21.9,21,49320.73,24045.67,12530.19,1309.05,3,0,669,Fully Paid
LC114048,36539,36,16.26,205.31,A,D3,Analyst,n/a,RENT,57006,Verified,2019-12-31,debt_consolidation,VA,11.02,1,800,0,63.0,11,0,5694,62.3,25,2881.6,3216.29,227.18,48.54,1,0,804,Charged Off
LC114049,1752,36,9.74,385.9,E,C1,Nurse,n/a,MORTGAGE,250616,Source Verified,2020-12-31,car,NY,25.88,0,725,1,,18,0,19251,50.7,72,34533.71,13413.85,6713.85,1410.89,2,0,729,Charged Off
LC114050,26483,36,10.47,413.15,D,B2,Teacher,7 years,MORTGAGE,108284,Verified,2022-02-28,debt_consolidation,CA,5.43,0,660,0,,30,0,7302,56.5,14,43876.1,37652.17,4829.52,833.31,1,0,664,Fully Paid
LC114051,15991,36,12.06,1352.03,D,D5,Director,6 years,MORTGAGE,66095,Verified,2018-10-31,debt_consolidation,TX,44.75,0,840,1,,16,0,9968,80.1,79,19418.95,19400.92,13820.14,499.28,0,0,844,Fully Paid
LC114052,27233,36,8.37,1099.25,C,D2,Other,n/a,MORTGAGE,50443,Not Verified,2018-12-31,credit_card,AZ,35.96,0,800,0,,2,1,26316,46.0,64,25112.02,25313.43,13685.85,656.31,8,0,804,Charged Off
LC114053,23958,60,22.09,111.84,B,C5,Director,8 years,MORTGAGE,43624,Not Verified,2018-07-31,debt_consolidation,AZ,6.89,0,680,0,,10,2,34950,23.7,49,8644.34,31963.12,5078.12,1273.58,1,0,684,Fully Paid
LC114054,9716,60,23.71,1107.48,A,B1,Driver,8 years,RENT,127045,Not Verified,2021-09-30,medical,MI,32.63,0,810,0,,26,1,9105,54.3,53,31655.1,33083.82,11539.46,1728.21,2,1,814,Fully Paid
LC114055,34041,36,14.57,262.41,E,C2,Teacher,< 1 year,OWN,70390,Source Verified,2020-04-30,other,WA,25.37,2,820,3,,8,0,3903,38.7,19,19898.11,17546.15,8769.82,246.95,0,1,824,Fully Paid
LC114056,20185,36,21.35,519.42,B,B2,Analyst,1 year,RENT,21166,Verified,2022-12-31,debt_consolidation,MA,32.87,0,790,0,51.0,29,0,98646,80.4,30,4048.59,24130.15,2579.45,415.86,1,0,794,Fully Paid
LC114057,33078,36,14.45,466.37,D,B4,Teacher,5 years,MORTGAGE,40266,Source Verified,2020-08-31,vacation,WA,15.18,1,785,1,20.0,34,0,5130,70.9,31,37015.26,9018.98,13119.43,1606.1,1,0,789,Fully Paid
LC114058,16834,36,9.27,403.16,C,B2,Sales,7 years,RENT,117449,Not Verified,2023-09-30,small_business,GA,11.84,0,755,3,,23,0,2971,41.5,21,39725.7,6956.23,3038.41,237.24,4,0,759,Fully Paid
LC114059,39402,60,14.63,453.0,D,C4,Technician,n/a,MORTGAGE,97410,Verified,2021-11-30,debt_consolidation,FL,18.62,0,725,0,71.0,14,0,4672,37.9,39,11976.51,9859.11,5679.83,102.9,3,0,729,Fully Paid
LC114060,31049,36,18.31,1063.26,B,D1,Driver,3 years,RENT,77987,Not Verified,2023-10-31,credit_card,PA,36.19,0,800,1,12.0,19,0,16754,39.0,47,9785.68,35971.96,10627.58,400.7,1,0,804,Fully Paid
LC114061,38672,36,6.44,395.18,C,A2,Other,8 years,MORTGAGE,34040,Not Verified,2023-10-31,credit_card,CA,42.7,0,825,3,25.0,28,0,31112,59.1,6,29711.28,29455.5,3354.14,1584.04,0,0,829,Fully Paid
LC114062,21058,36,20.55,1126.99,B,C4,Engineer,1 year,MORTGAGE,38210,Verified,2020-03-31,credit_card,AZ,43.73,0,700,3,54.0,31,1,1818,19.4,27,42491.07,449.57,3205.74,42.46,6,0,704,Fully Paid
LC114063,19473,36,22.58,154.69,B,A2,Analyst,5 years,MORTGAGE,72291,Source Verified,2018-11-30,credit_card,WA,34.07,0,785,0,74.0,12,0,7288,64.2,35,10546.06,12902.35,14262.29,1618.86,3,0,789,Fully Paid
LC114064,30462,36,25.28,845.38,C,E1,Analyst,7 years,OWN,92734,Verified,2018-03-31,small_business,NC,41.03,0,755,0,,20,0,14157,92.5,39,6535.94,3589.63,8699.84,1721.07,3,0,759,Fully Paid
LC114065,35331,36,7.86,1212.31,C,D2,Analyst,1 year,RENT,44051,Verified,2018-01-31,home_improvement,FL,4.94,0,675,5,59.0,27,0,2143,77.7,45,24542.15,33348.4,9891.32,586.16,2,1,679,Fully Paid
LC114066,38601,36,5.5,138.64,C,D2,Driver,< 1 year,MORTGAGE,43199,Not Verified,2019-05-31,debt_consolidation,OTHER,24.37,3,795,1,,23,0,17049,89.8,61,3157.7,11875.53,6267.32,1576.27,0,0,799,Fully Paid
LC114067,13657,60,7.19,899.8,C,B3,Director,6 years,RENT,133991,Not Verified,2018-06-30,debt_consolidation,NY,5.2,3,795,0,,25,0,21770,25.1,40,41889.64,10878.09,13366.16,126.18,1,1,799,Fully Paid
LC114068,32149,36,26.75,730.91,B,G3,Nurse,9 years,MORTGAGE,54758,Not Verified,2020-11-30,debt_consolidation,IL,33.28,0,745,0,58.0,27,2,38314,88.3,30,14024.75,12461.05,10284.68,680.51,7,0,749,Charged Off
LC114069,9215,60,23.11,484.76,B,E4,Driver,8 years,MORTGAGE,96293,Source Verified,2022-07-31,credit_card,TX,17.25,0,720,1,57.0,20,0,8737,28.2,4,32188.95,9195.16,8208.56,1111.06,1,0,724,Fully Paid
LC114070,22277,60,24.72,167.92,B,C2,Other,7 years,MORTGAGE,121804,Verified,2021-02-28,credit_card,AZ,43.82,0,825,2,13.0,28,0,20441,51.8,35,47253.17,9004.3,9152.9,1155.02,3,0,829,Fully Paid
LC114071,8014,36,17.39,956.78,D,A2,Engineer,7 years,MORTGAGE,74730,Not Verified,2021-11-30,debt_consolidation,NJ,41.41,0,675,0,,18,0,20944,63.3,44,15313.28,33219.36,14645.94,283.4,0,0,679,Charged Off
LC114072,14548,36,17.61,453.85,A,C2,Other,6 years,MORTGAGE,50120,Not Verified,2022-09-30,debt_consolidation,OTHER,3.38,2,715,0,,5,0,52447,34.4,76,25998.79,38918.51,8796.13,612.47,1,0,719,Fully Paid
LC114073,37322,36,12.37,494.32,B,B2,Technician,7 years,RENT,78795,Verified,2019-11-30,debt_consolidation,NJ,3.25,1,685,0,,30,1,19485,97.0,29,10538.69,36247.76,1597.88,1905.83,1,0,689,Charged Off
LC114074,6697,36,24.88,1013.1,E,C3,Other,7 years,RENT,75687,Source Verified,2020-09-30,major_purchase,MA,28.3,1,785,5,,23,0,2685,44.9,64,49949.82,9971.62,5164.31,1729.77,1,0,789,Fully Paid
LC114075,25663,36,24.58,1325.13,B,G2,Driver,3 years,MORTGAGE,40003,Not Verified,2021-06-30,debt_consolidation,AZ,31.18,0,790,2,71.0,20,0,2879,100.0,50,12885.23,1495.37,13861.06,1932.02,6,0,794,Fully Paid
LC114076,24125,36,14.52,487.08,B,D4,Driver,2 years,MORTGAGE,47740,Source Verified,2018-01-31,credit_card,VA,23.59,0,685,0,,5,0,4279,55.0,31,42205.86,31268.48,4749.06,1908.56,5,0,689,Fully Paid
LC114077,5708,36,13.07,1053.02,D,B2,Manager,n/a,OWN,43547,Verified,2020-08-31,major_purchase,TX,10.63,0,840,0,67.0,21,0,1280,83.8,19,3088.48,36380.52,10282.11,784.18,3,0,844,Fully Paid
LC114078,13713,60,22.48,1340.55,A,B3,Nurse,3 years,MORTGAGE,71554,Not Verified,2020-10-31,debt_consolidation,GA,11.13,0,725,3,,5,0,2454,81.6,62,31210.74,23284.44,13979.48,610.86,3,0,729,Charged Off
LC114079,22956,60,6.1,164.02,C,F4,Sales,7 years,MORTGAGE,94354,Verified,2020-09-30,vacation,OTHER,3.61,0,725,1,3.0,25,0,224036,100.0,48,13489.88,25472.43,5288.33,1629.39,4,0,729,Fully Paid
LC114080,8299,36,25.28,755.01,E,A3,Other,n/a,RENT,202453,Verified,2018-02-28,debt_consolidation,NC,44.72,2,745,2,19.0,24,0,6030,59.1,73,41555.1,26291.03,13426.54,181.57,3,0,749,Fully Paid
LC114081,32224,36,15.76,45.3,F,E4,Sales,6 years,MORTGAGE,118541,Not Verified,2018-05-31,debt_consolidation,PA,22.26,0,730,0,,3,0,402,84.8,68,12082.25,18519.26,6618.09,1670.04,8,0,734,Charged Off
LC114082,38914,60,15.65,1160.49,B,A4,Director,4 years,MORTGAGE,66161,Source Verified,2023-11-30,debt_consolidation,FL,30.01,0,735,0,38.0,30,0,8271,80.3,40,23838.34,16077.24,1625.88,1858.33,2,1,739,Fully Paid
LC114083,9375,36,20.89,423.04,B,C2,Engineer,1 year,RENT,48043,Not Verified,2018-07-31,car,AZ,35.74,0,785,0,62.0,28,0,7389,80.8,22,1200.24,15414.88,11176.03,710.08,2,0,789,Charged Off
LC114084,8289,36,20.35,485.89,C,D5,Nurse,8 years,MORTGAGE,105756,Verified,2023-12-31,debt_consolidation,VA,20.05,0,725,1,56.0,18,0,18369,27.4,53,13856.33,17453.79,6840.61,1251.96,5,0,729,Fully Paid
LC114085,18742,36,11.62,971.58,B,B3,Engineer,9 years,RENT,58557,Verified,2018-09-30,credit_card,AZ,44.5,3,725,4,,17,0,21074,73.1,14,22754.62,27143.55,346.68,981.01,1,0,729,Charged Off
LC114086,30162,60,27.2,1111.18,B,C4,Manager,5 years,RENT,15070,Not Verified,2021-09-30,medical,WA,24.12,0,820,1,,20,0,32417,68.3,9,29348.45,34983.47,9242.01,449.14,3,0,824,Fully Paid
LC114087,11982,36,28.19,577.99,C,C4,Engineer,1 year,OWN,108216,Verified,2019-10-31,credit_card,WA,17.49,0,670,2,,29,0,854,55.3,27,1159.12,16074.91,8315.61,1675.93,4,0,674,Fully Paid
LC114088,1775,36,17.6,941.76,A,C3,Director,10+ years,MORTGAGE,38655,Verified,2021-07-31,debt_consolidation,VA,7.05,0,795,0,20.0,24,0,14632,70.6,68,4811.49,26434.32,12317.0,1838.44,2,0,799,Fully Paid
LC114089,22107,36,18.41,1340.21,E,B3,Other,< 1 year,RENT,48507,Source Verified,2019-08-31,credit_card,NJ,16.74,0,730,1,,2,0,6219,46.5,57,44641.53,39812.29,10354.09,743.4,4,0,734,Fully Paid
LC114090,38307,60,18.25,1245.06,B,C1,Director,5 years,RENT,55441,Source Verified,2022-01-31,debt_consolidation,VA,19.33,0,690,0,,23,2,2362,54.0,79,44087.23,35797.99,11345.3,1976.0,0,0,694,Fully Paid
LC114091,16259,60,16.67,990.77,B,G3,Director,10+ years,MORTGAGE,23672,Not Verified,2022-02-28,credit_card,OTHER,37.04,1,730,1,,2,1,2927,100.0,79,19267.73,22612.03,2498.95,1752.79,1,1,734,Fully Paid
LC114092,17385,36,27.24,1322.0,D,B5,Engineer,2 years,RENT,68842,Verified,2022-12-31,moving,IL,29.66,0,705,1,,8,0,8863,17.3,19,13495.53,35171.33,8218.24,1257.01,0,0,709,Fully Paid
LC114093,38787,60,11.13,1230.04,B,A5,Manager,2 years,MORTGAGE,54917,Verified,2022-11-30,medical,IL,35.52,0,715,4,47.0,13,0,33846,71.1,28,27048.29,475.56,9253.74,100.83,0,0,719,Fully Paid
LC114094,28089,36,7.98,1028.74,D,B5,Engineer,n/a,OWN,63926,Not Verified,2019-08-31,debt_consolidation,NJ,18.5,0,815,0,39.0,19,0,27684,45.5,44,22198.23,23885.93,11177.49,1819.91,0,0,819,Fully Paid
LC114095,29047,36,26.88,1286.63,B,B1,Director,9 years,MORTGAGE,99558,Verified,2018-04-30,credit_card,NJ,10.25,3,685,4,7.0,18,0,21714,45.8,7,15156.67,29853.2,8186.79,1009.97,2,0,689,Charged Off
LC114096,22945,60,10.4,1149.82,C,B1,Driver,8 years,OWN,44003,Verified,2021-02-28,debt_consolidation,FL,2.03,1,790,1,,16,0,12270,87.3,26,22337.67,24907.62,1938.73,499.64,1,0,794,Fully Paid
LC114097,39009,36,22.73,718.09,D,C1,Driver,n/a,MORTGAGE,33786,Source Verified,2019-12-31,credit_card,NY,39.03,0,825,1,,17,0,19071,42.1,4,41839.18,5860.69,11472.16,1025.38,2,0,829,Charged Off
LC114098,27865,36,10.19,718.13,C,C4,Analyst,10+ years,MORTGAGE,89815,Not Verified,2019-10-31,credit_card,CA,18.09,0,725,0,3.0,32,1,7435,43.0,19,26383.29,21568.37,6395.57,1188.42,5,0,729,Fully Paid
LC114099,35906,36,27.58,42.04,A,D2,Manager,6 years,MORTGAGE,114245,Source Verified,2018-05-31,home_improvement,MA,12.42,0,740,3,53.0,24,0,64857,53.2,29,22692.17,31793.67,7885.58,758.75,1,0,744,Fully Paid
LC114100,28275,60,23.7,71.44,D,C1,Manager,2 years,MORTGAGE,36034,Verified,2020-04-30,credit_card,TX,22.99,0,735,0,47.0,29,0,65292,85.3,72,39283.03,659.97,13842.06,1094.57,2,0,739,Charged Off
LC114101,29669,60,26.63,1052.33,C,G2,Director,5 years,MORTGAGE,103698,Source Verified,2021-03-31,credit_card,NJ,28.25,0,840,0,49.0,34,2,27171,17.1,69,44387.46,15804.13,9652.14,180.65,2,0,844,Fully Paid
LC114102,12326,60,27.37,790.03,B,D2,Other,10+ years,MORTGAGE,84147,Not Verified,2021-01-31,debt_consolidation,TX,20.72,0,815,1,71.0,19,0,1640,100.0,57,15285.89,15772.98,13727.03,223.94,3,0,819,Fully Paid
LC114103,12835,36,7.44,1072.51,G,C2,Sales,7 years,MORTGAGE,192062,Source Verified,2020-07-31,debt_consolidation,VA,8.45,0,835,0,12.0,5,0,2143,98.6,42,40876.07,6394.8,8632.86,212.83,1,0,839,Fully Paid
LC114104,31536,60,15.47,1331.04,E,C5,Teacher,2 years,RENT,140889,Not Verified,2022-05-31,major_purchase,NC,35.4,0,790,1,3.0,7,0,20398,44.1,63,34499.97,14460.12,6354.09,897.64,3,0,794,Fully Paid
LC114105,12571,36,20.41,649.97,A,E1,Teacher,4 years,MORTGAGE,45073,Verified,2019-07-31,debt_consolidation,IL,2.78,0,675,2,,29,0,3600,76.1,48,6476.13,12843.73,6121.88,906.58,0,0,679,Charged Off
LC114106,22948,36,23.96,151.17,C,D3,Nurse,4 years,MORTGAGE,41216,Verified,2022-06-30,car,GA,12.37,0,675,3,43.0,17,0,11186,31.1,39,35683.66,26140.92,2785.9,1490.18,0,0,679,Charged Off
LC114107,10724,60,11.05,888.39,B,C3,Teacher,10+ years,RENT,116105,Verified,2019-11-30,debt_consolidation,OH,22.87,0,685,1,,7,0,3275,36.8,13,14449.05,1774.59,12659.72,398.45,4,0,689,Charged Off
LC114108,32862,36,26.54,166.64,A,B5,Sales,< 1 year,RENT,72795,Not Verified,2022-03-31,major_purchase,CA,3.47,0,730,1,,4,0,10010,20.5,13,27263.41,9710.58,2836.48,127.64,1,0,734,Charged Off
LC114109,5309,36,10.58,881.19,A,C4,Nurse,10+ years,RENT,88937,Verified,2018-07-31,other,TX,16.25,0,805,1,,5,0,2901,0.7,37,567.03,2801.78,1032.44,1259.7,2,0,809,Fully Paid
LC114110,33348,36,25.42,753.0,C,D4,Sales,4 years,OWN,58776,Verified,2019-05-31,credit_card,NJ,36.71,3,780,1,,24,0,7071,10.3,30,30123.02,29172.1,2328.34,847.86,0,0,784,Charged Off
LC114111,24506,36,17.29,1005.74,B,C1,Engineer,9 years,MORTGAGE,46504,Not Verified,2019-08-31,small_business,PA,7.97,0,735,3,,4,0,9601,83.5,75,7924.82,27004.12,14929.05,284.61,1,0,739,Fully Paid
LC114112,8289,36,17.35,510.81,D,F3,Teacher,1 year,MORTGAGE,50295,Verified,2023-07-31,car,VA,39.43,0,825,1,,15,0,6900,29.4,6,11416.62,3691.28,11399.32,636.39,2,0,829,Fully Paid
LC114113,22139,36,14.1,227.09,C,E2,Director,8 years,RENT,52129,Source Verified,2023-02-28,debt_consolidation,NJ,13.7,0,745,1,,24,2,2268,66.4,64,43689.16,23187.38,13685.03,1793.39,3,0,749,Fully Paid
LC114114,12017,36,7.88,353.61,D,C1,Nurse,5 years,RENT,32389,Verified,2022-02-28,credit_card,CA,30.0,0,710,0,19.0,20,0,12273,43.1,36,28264.38,21418.58,12869.68,867.75,0,0,714,Charged Off
LC114115,13615,36,13.48,966.58,D,B4,Driver,10+ years,RENT,114882,Source Verified,2020-10-31,debt_consolidation,VA,22.96,0,750,1,,28,0,4209,100.0,34,46772.47,33924.01,8072.28,1702.3,3,0,754,Fully Paid
LC114116,14709,60,15.31,685.09,C,B1,Technician,1 year,RENT,132914,Not Verified,2023-10-31,credit_card,OH,43.61,0,840,2,,3,0,12592,50.1,50,28614.96,29263.66,845.09,158.46,2,0,844,Fully Paid
LC114117,3469,36,16.52,770.92,C,C3,Director,10+ years,RENT,91407,Not Verified,2022-10-31,debt_consolidation,FL,18.6,0,810,0,40.0,15,0,3320,52.4,8,24444.68,34363.36,66.35,671.53,0,0,814,Fully Paid
LC114118,39452,36,22.5,472.51,G,B2,Nurse,9 years,MORTGAGE,141853,Verified,2022-11-30,credit_card,NC,10.12,0,685,1,52.0,12,0,18402,29.9,8,25820.75,5186.28,4546.06,1252.32,0,0,689,Fully Paid
LC114119,2229,36,13.6,1176.28,B,A2,Nurse,5 years,RENT,180159,Source Verified,2021-04-30,moving,VA,13.99,0,705,3,,2,0,9809,67.3,53,11946.22,34449.34,1270.84,1456.85,2,0,709,Fully Paid
LC114120,26837,60,14.85,1399.25,C,B4,Nurse,10+ years,RENT,49015,Not Verified,2022-02-28,debt_consolidation,MA,34.82,0,690,2,,23,0,14387,14.9,11,23094.25,2016.05,12808.45,904.81,1,0,694,Fully Paid
LC114121,15477,36,26.34,457.72,C,C4,Other,4 years,RENT,122965,Verified,2023-11-30,debt_consolidation,GA,31.67,0,750,0,,10,0,8784,52.4,15,44391.28,14838.5,11373.79,857.32,1,0,754,Fully Paid
LC114122,26194,36,22.81,1014.55,C,E5,Technician,4 years,MORTGAGE,70152,Verified,2018-11-30,moving,CA,27.55,0,745,1,,21,1,9362,52.8,22,48176.97,33970.75,4841.95,1189.49,1,0,749,Fully Paid
LC114123,14893,60,6.03,264.41,B,B3,Teacher,7 years,MORTGAGE,53734,Not Verified,2020-11-30,debt_consolidation,VA,37.44,0,825,0,34.0,15,0,10696,42.7,40,22262.19,32457.05,12577.28,1532.22,0,0,829,Fully Paid
LC114124,27276,36,24.18,1047.13,B,C4,Technician,< 1 year,MORTGAGE,97462,Source Verified,2021-12-31,debt_consolidation,MA,32.61,0,755,1,,12,0,13113,89.7,58,11201.73,28137.53,7446.56,186.79,0,1,759,Fully Paid
LC114125,29440,60,28.27,620.27,B,B3,Director,3 years,OWN,30931,Source Verified,2018-06-30,debt_consolidation,AZ,2.77,0,835,0,,13,0,23300,75.0,38,27553.62,30889.72,14587.62,1229.3,2,0,839,Fully Paid
